Step,AgentID,Popularity
3,27,0.0022815138572718835
3,28,0.005473669755687882
3,29,0.004798947476594016
3,30,0.00521157746816502
3,31,0.0032923503980160744
3,32,0.002978639574569858
3,33,0.008592848962405612
3,34,0.0008812167150771361
3,35,0.007143501226834492
3,36,0.010368530745126385
3,37,0.001522750483552639
3,38,0.01582577994349715
3,39,0.0030392488307382243
3,40,0.005023243082188353
3,41,0.007035866154380955
3,42,0.005011329646128076
3,43,0.0013999197809295156
3,44,0.0047557290408885376
3,45,0.00926327782393336
3,46,0.008593855107928152
3,47,0.005762194206483722
3,48,0.009118355247854353
3,49,0.006313125968187632
3,50,0.004888538838223815
3,51,0.0052111275126387
3,52,0.00030528337400678333
3,53,0.004988779228256322
3,54,0.0013316492254939517
3,55,0.013090583865060996
3,56,0.004195940763287368
3,57,0.001389940917463393
3,58,0.004122188882922944
3,59,0.0006612035852844949
3,60,0.01691090586813909
3,61,0.006223177472437077
3,62,0.001668114462145512
3,63,0.007761719805459536
3,64,0.012192034189786385
3,65,0.010637037647028598
3,66,0.004540145353547396
3,67,0.004687170059507748
3,68,0.013827927015798597
3,69,0.0069197793838948205
3,70,0.005205348418721009
3,71,0.007353279124747232
3,72,0.0155368724272029
3,73,0.0030810123010666557
3,74,0.0020105718779753214
3,75,0.0031223748648211993
3,76,0.0074564699657292495
3,77,0.004344384886548777
3,78,0.007029979774257913
3,79,0.004229052049110164
3,80,0.00523305646250287
3,81,0.0003304354241908475
3,82,6.780317973521826e-06
3,83,0.006587446690089603
3,84,0.006330308325020677
3,85,0.004332164864606093
3,86,0.0019296839997847985
3,87,0.010297776051356802
3,88,0.004848149448524014
3,89,0.005289442525193995
3,90,0.004046435929359915
3,91,0.0015492969487895737
3,92,0.004476742720382646
3,93,0.0061288804477286326
3,94,0.003288399118968128
3,95,0.005613855945335251
3,96,0.0036390054048612334
3,97,0.0050154428625758165
3,98,0.0004788808323562678
3,99,0.006268635694877135
4,0,0.006102866450802083
4,1,0.002617625039564748
4,2,0.00881946826510135
4,3,0.007019339670462283
4,4,0.012696112255117166
4,5,0.004635057194496538
4,6,0.004673801162911447
4,7,0.003208674401029393
4,8,5.184564941494906e-05
4,9,0.011388782828417182
4,10,0.0025368754346501987
4,11,0.00024069467885696533
4,12,0.0006865552013153407
4,13,0.00283206140211615
4,14,0.006564182409580853
4,15,0.0025999505247288096
4,16,0.0031589424514090283
4,17,0.003669956151558102
4,18,0.013302901233791038
4,19,0.002818818231511353
4,20,0.00014772791923277134
4,21,0.0028614829033957365
4,22,0.000432334930888051
4,23,0.002130203455958704
4,24,0.004731029141516834
4,25,0.00928856095788906
4,26,0.00393798196551784
4,27,0.0022815138572718835
4,28,0.005473669755687882
4,29,0.004798947476594016
4,30,0.00521157746816502
4,31,0.0032923503980160744
4,32,0.002978639574569858
4,33,0.008592848962405612
4,34,0.0008812167150771361
4,35,0.007143501226834492
4,36,0.010368530745126385
4,37,0.001522750483552639
4,38,0.01582577994349715
4,39,0.0030392488307382243
4,40,0.005023243082188353
4,41,0.007035866154380955
4,42,0.005011329646128076
4,43,0.0013999197809295156
4,44,0.0047557290408885376
4,45,0.00926327782393336
4,46,0.008593855107928152
4,47,0.005762194206483722
4,48,0.009118355247854353
4,49,0.006313125968187632
4,50,0.004888538838223815
4,51,0.0052111275126387
4,52,0.00030528337400678333
4,53,0.004988779228256322
4,54,0.0013316492254939517
4,55,0.013090583865060996
4,56,0.004195940763287368
4,57,0.001389940917463393
4,58,0.004122188882922944
4,59,0.0006612035852844949
4,60,0.01691090586813909
4,61,0.006223177472437077
4,62,0.001668114462145512
4,63,0.007761719805459536
4,64,0.012192034189786385
4,65,0.010637037647028598
4,66,0.004540145353547396
4,67,0.004687170059507748
4,68,0.013827927015798597
4,69,0.0069197793838948205
4,70,0.005205348418721009
4,71,0.007353279124747232
4,72,0.0155368724272029
4,73,0.0030810123010666557
4,74,0.0020105718779753214
4,75,0.0031223748648211993
4,76,0.0074564699657292495
4,77,0.004344384886548777
4,78,0.007029979774257913
4,79,0.004229052049110164
4,80,0.00523305646250287
4,81,0.0003304354241908475
4,82,6.780317973521826e-06
4,83,0.006587446690089603
4,84,0.006330308325020677
4,85,0.004332164864606093
4,86,0.0019296839997847985
4,87,0.010297776051356802
4,88,0.004848149448524014
4,89,0.005289442525193995
4,90,0.004046435929359915
4,91,0.0015492969487895737
4,92,0.004476742720382646
4,93,0.0061288804477286326
4,94,0.003288399118968128
4,95,0.005613855945335251
4,96,0.0036390054048612334
4,97,0.0050154428625758165
4,98,0.0004788808323562678
4,99,0.006268635694877135
5,0,0.006102866450802083
5,1,0.002617625039564748
5,2,0.00881946826510135
5,3,0.007019339670462283
5,4,0.012696112255117166
5,5,0.004635057194496538
5,6,0.004673801162911447
5,7,0.003208674401029393
5,8,5.184564941494906e-05
5,9,0.011388782828417182
5,10,0.0025368754346501987
5,11,0.00024069467885696533
5,12,0.0006865552013153407
5,13,0.00283206140211615
5,14,0.006564182409580853
5,15,0.0025999505247288096
5,16,0.0031589424514090283
5,17,0.003669956151558102
5,18,0.013302901233791038
5,19,0.002818818231511353
5,20,0.00014772791923277134
5,21,0.0028614829033957365
5,22,0.000432334930888051
5,23,0.002130203455958704
5,24,0.004731029141516834
5,25,0.00928856095788906
5,26,0.00393798196551784
5,27,0.0022815138572718835
5,28,0.005473669755687882
5,29,0.004798947476594016
5,30,0.00521157746816502
5,31,0.0032923503980160744
5,32,0.002978639574569858
5,33,0.008592848962405612
5,34,0.0008812167150771361
5,35,0.007143501226834492
5,36,0.010368530745126385
5,37,0.001522750483552639
5,38,0.01582577994349715
5,39,0.0030392488307382243
5,40,0.005023243082188353
5,41,0.007035866154380955
5,42,0.005011329646128076
5,43,0.0013999197809295156
5,44,0.0047557290408885376
5,45,0.00926327782393336
5,46,0.008593855107928152
5,47,0.005762194206483722
5,48,0.009118355247854353
5,49,0.006313125968187632
5,50,0.004888538838223815
5,51,0.0052111275126387
5,52,0.00030528337400678333
5,53,0.004988779228256322
5,54,0.0013316492254939517
5,55,0.013090583865060996
5,56,0.004195940763287368
5,57,0.001389940917463393
5,58,0.004122188882922944
5,59,0.0006612035852844949
5,60,0.01691090586813909
5,61,0.006223177472437077
5,62,0.001668114462145512
5,63,0.007761719805459536
5,64,0.012192034189786385
5,65,0.010637037647028598
5,66,0.004540145353547396
5,67,0.004687170059507748
5,68,0.013827927015798597
5,69,0.0069197793838948205
5,70,0.005205348418721009
5,71,0.007353279124747232
5,72,0.0155368724272029
5,73,0.0030810123010666557
5,74,0.0020105718779753214
5,75,0.0031223748648211993
5,76,0.0074564699657292495
5,77,0.004344384886548777
5,78,0.007029979774257913
5,79,0.004229052049110164
5,80,0.00523305646250287
5,81,0.0003304354241908475
5,82,6.780317973521826e-06
5,83,0.006587446690089603
5,84,0.006330308325020677
5,85,0.004332164864606093
5,86,0.0019296839997847985
5,87,0.010297776051356802
5,88,0.004848149448524014
5,89,0.005289442525193995
5,90,0.004046435929359915
5,91,0.0015492969487895737
5,92,0.004476742720382646
5,93,0.0061288804477286326
5,94,0.003288399118968128
5,95,0.005613855945335251
5,96,0.0036390054048612334
5,97,0.0050154428625758165
5,98,0.0004788808323562678
5,99,0.006268635694877135
6,0,0.006102866450802083
6,1,0.002617625039564748
6,2,0.00881946826510135
6,3,0.007019339670462283
6,4,0.012696112255117166
6,5,0.004635057194496538
6,6,0.004673801162911447
6,7,0.003208674401029393
6,8,5.184564941494906e-05
6,9,0.011388782828417182
6,10,0.0025368754346501987
6,11,0.00024069467885696533
6,12,0.0006865552013153407
6,13,0.00283206140211615
6,14,0.006564182409580853
6,15,0.0025999505247288096
6,16,0.0031589424514090283
6,17,0.003669956151558102
6,18,0.013302901233791038
6,19,0.002818818231511353
6,20,0.00014772791923277134
6,21,0.0028614829033957365
6,22,0.000432334930888051
6,23,0.002130203455958704
6,24,0.004731029141516834
6,25,0.00928856095788906
6,26,0.00393798196551784
6,27,0.0022815138572718835
6,28,0.005473669755687882
6,29,0.004798947476594016
6,30,0.00521157746816502
6,31,0.0032923503980160744
6,32,0.002978639574569858
6,33,0.008592848962405612
6,34,0.0008812167150771361
6,35,0.007143501226834492
6,36,0.010368530745126385
6,37,0.001522750483552639
6,38,0.01582577994349715
6,39,0.0030392488307382243
6,40,0.005023243082188353
6,41,0.007035866154380955
6,42,0.005011329646128076
6,43,0.0013999197809295156
6,44,0.0047557290408885376
6,45,0.00926327782393336
6,46,0.008593855107928152
6,47,0.005762194206483722
6,48,0.009118355247854353
6,49,0.006313125968187632
6,50,0.004888538838223815
6,51,0.0052111275126387
6,52,0.00030528337400678333
6,53,0.004988779228256322
6,54,0.0013316492254939517
6,55,0.013090583865060996
6,56,0.004195940763287368
6,57,0.001389940917463393
6,58,0.004122188882922944
6,59,0.0006612035852844949
6,60,0.01691090586813909
6,61,0.006223177472437077
6,62,0.001668114462145512
6,63,0.007761719805459536
6,64,0.012192034189786385
6,65,0.010637037647028598
6,66,0.004540145353547396
6,67,0.004687170059507748
6,68,0.013827927015798597
6,69,0.0069197793838948205
6,70,0.005205348418721009
6,71,0.007353279124747232
6,72,0.0155368724272029
6,73,0.0030810123010666557
6,74,0.0020105718779753214
6,75,0.0031223748648211993
6,76,0.0074564699657292495
6,77,0.004344384886548777
6,78,0.007029979774257913
6,79,0.004229052049110164
6,80,0.00523305646250287
6,81,0.0003304354241908475
6,82,6.780317973521826e-06
6,83,0.006587446690089603
6,84,0.006330308325020677
6,85,0.004332164864606093
6,86,0.0019296839997847985
6,87,0.010297776051356802
6,88,0.004848149448524014
6,89,0.005289442525193995
6,90,0.004046435929359915
6,91,0.0015492969487895737
6,92,0.004476742720382646
6,93,0.0061288804477286326
6,94,0.003288399118968128
6,95,0.005613855945335251
6,96,0.0036390054048612334
6,97,0.0050154428625758165
6,98,0.0004788808323562678
6,99,0.006268635694877135
7,0,0.006102866450802083
7,1,0.002617625039564748
7,2,0.00881946826510135
7,3,0.007019339670462283
7,4,0.012696112255117166
7,5,0.004635057194496538
7,6,0.004673801162911447
7,7,0.003208674401029393
7,8,5.184564941494906e-05
7,9,0.011388782828417182
7,10,0.0025368754346501987
7,11,0.00024069467885696533
7,12,0.0006865552013153407
7,13,0.00283206140211615
7,14,0.006564182409580853
7,15,0.0025999505247288096
7,16,0.0031589424514090283
7,17,0.003669956151558102
7,18,0.013302901233791038
7,19,0.002818818231511353
7,20,0.00014772791923277134
7,21,0.0028614829033957365
7,22,0.000432334930888051
7,23,0.002130203455958704
7,24,0.004731029141516834
7,25,0.00928856095788906
7,26,0.00393798196551784
7,27,0.0022815138572718835
7,28,0.005473669755687882
7,29,0.004798947476594016
7,30,0.00521157746816502
7,31,0.0032923503980160744
7,32,0.002978639574569858
7,33,0.008592848962405612
7,34,0.0008812167150771361
7,35,0.007143501226834492
7,36,0.010368530745126385
7,37,0.001522750483552639
7,38,0.01582577994349715
7,39,0.0030392488307382243
7,40,0.005023243082188353
7,41,0.007035866154380955
7,42,0.005011329646128076
7,43,0.0013999197809295156
7,44,0.0047557290408885376
7,45,0.00926327782393336
7,46,0.008593855107928152
7,47,0.005762194206483722
7,48,0.009118355247854353
7,49,0.006313125968187632
7,50,0.004888538838223815
7,51,0.0052111275126387
7,52,0.00030528337400678333
7,53,0.004988779228256322
7,54,0.0013316492254939517
7,55,0.013090583865060996
7,56,0.004195940763287368
7,57,0.001389940917463393
7,58,0.004122188882922944
7,59,0.0006612035852844949
7,60,0.01691090586813909
7,61,0.006223177472437077
7,62,0.001668114462145512
7,63,0.007761719805459536
7,64,0.012192034189786385
7,65,0.010637037647028598
7,66,0.004540145353547396
7,67,0.004687170059507748
7,68,0.013827927015798597
7,69,0.0069197793838948205
7,70,0.005205348418721009
7,71,0.007353279124747232
7,72,0.0155368724272029
7,73,0.0030810123010666557
7,74,0.0020105718779753214
7,75,0.0031223748648211993
7,76,0.0074564699657292495
7,77,0.004344384886548777
7,78,0.007029979774257913
7,79,0.004229052049110164
7,80,0.00523305646250287
7,81,0.0003304354241908475
7,82,6.780317973521826e-06
7,83,0.006587446690089603
7,84,0.006330308325020677
7,85,0.004332164864606093
7,86,0.0019296839997847985
7,87,0.010297776051356802
7,88,0.004848149448524014
7,89,0.005289442525193995
7,90,0.004046435929359915
7,91,0.0015492969487895737
7,92,0.004476742720382646
7,93,0.0061288804477286326
7,94,0.003288399118968128
7,95,0.005613855945335251
7,96,0.0036390054048612334
7,97,0.0050154428625758165
7,98,0.0004788808323562678
7,99,0.006268635694877135
8,0,0.006102866450802083
8,1,0.002617625039564748
8,2,0.00881946826510135
8,3,0.007019339670462283
8,4,0.012696112255117166
8,5,0.004635057194496538
8,6,0.004673801162911447
8,7,0.003208674401029393
8,8,5.184564941494906e-05
8,9,0.011388782828417182
8,10,0.0025368754346501987
8,11,0.00024069467885696533
8,12,0.0006865552013153407
8,13,0.00283206140211615
8,14,0.006564182409580853
8,15,0.0025999505247288096
8,16,0.0031589424514090283
8,17,0.003669956151558102
8,18,0.013302901233791038
8,19,0.002818818231511353
8,20,0.00014772791923277134
8,21,0.0028614829033957365
8,22,0.000432334930888051
8,23,0.002130203455958704
8,24,0.004731029141516834
8,25,0.00928856095788906
8,26,0.00393798196551784
8,27,0.0022815138572718835
8,28,0.005473669755687882
8,29,0.004798947476594016
8,30,0.00521157746816502
8,31,0.0032923503980160744
8,32,0.002978639574569858
8,33,0.008592848962405612
8,34,0.0008812167150771361
8,35,0.007143501226834492
8,36,0.010368530745126385
8,37,0.001522750483552639
8,38,0.01582577994349715
8,39,0.0030392488307382243
8,40,0.005023243082188353
8,41,0.007035866154380955
8,42,0.005011329646128076
8,43,0.0013999197809295156
8,44,0.0047557290408885376
8,45,0.00926327782393336
8,46,0.008593855107928152
8,47,0.005762194206483722
8,48,0.009118355247854353
8,49,0.006313125968187632
8,50,0.004888538838223815
8,51,0.0052111275126387
8,52,0.00030528337400678333
8,53,0.004988779228256322
8,54,0.0013316492254939517
8,55,0.013090583865060996
8,56,0.004195940763287368
8,57,0.001389940917463393
8,58,0.004122188882922944
8,59,0.0006612035852844949
8,60,0.01691090586813909
8,61,0.006223177472437077
8,62,0.001668114462145512
8,63,0.007761719805459536
8,64,0.012192034189786385
8,65,0.010637037647028598
8,66,0.004540145353547396
8,67,0.004687170059507748
8,68,0.013827927015798597
8,69,0.0069197793838948205
8,70,0.005205348418721009
8,71,0.007353279124747232
8,72,0.0155368724272029
8,73,0.0030810123010666557
8,74,0.0020105718779753214
8,75,0.0031223748648211993
8,76,0.0074564699657292495
8,77,0.004344384886548777
8,78,0.007029979774257913
8,79,0.004229052049110164
8,80,0.00523305646250287
8,81,0.0003304354241908475
8,82,6.780317973521826e-06
8,83,0.006587446690089603
8,84,0.006330308325020677
8,85,0.004332164864606093
8,86,0.0019296839997847985
8,87,0.010297776051356802
8,88,0.004848149448524014
8,89,0.005289442525193995
8,90,0.004046435929359915
8,91,0.0015492969487895737
8,92,0.004476742720382646
8,93,0.0061288804477286326
8,94,0.003288399118968128
8,95,0.005613855945335251
8,96,0.0036390054048612334
8,97,0.0050154428625758165
8,98,0.0004788808323562678
8,99,0.006268635694877135
9,0,0.006102866450802083
9,1,0.002617625039564748
9,2,0.00881946826510135
9,3,0.007019339670462283
9,4,0.012696112255117166
9,5,0.004635057194496538
9,6,0.004673801162911447
9,7,0.003208674401029393
9,8,5.184564941494906e-05
9,9,0.011388782828417182
9,10,0.0025368754346501987
9,11,0.00024069467885696533
9,12,0.0006865552013153407
9,13,0.00283206140211615
9,14,0.006564182409580853
9,15,0.0025999505247288096
9,16,0.0031589424514090283
9,17,0.003669956151558102
9,18,0.013302901233791038
9,19,0.002818818231511353
9,20,0.00014772791923277134
9,21,0.0028614829033957365
9,22,0.000432334930888051
9,23,0.002130203455958704
9,24,0.004731029141516834
9,25,0.00928856095788906
9,26,0.00393798196551784
9,27,0.0022815138572718835
9,28,0.005473669755687882
9,29,0.004798947476594016
9,30,0.00521157746816502
9,31,0.0032923503980160744
9,32,0.002978639574569858
9,33,0.008592848962405612
9,34,0.0008812167150771361
9,35,0.007143501226834492
9,36,0.010368530745126385
9,37,0.001522750483552639
9,38,0.01582577994349715
9,39,0.0030392488307382243
9,40,0.005023243082188353
9,41,0.007035866154380955
9,42,0.005011329646128076
9,43,0.0013999197809295156
9,44,0.0047557290408885376
9,45,0.00926327782393336
9,46,0.008593855107928152
9,47,0.005762194206483722
9,48,0.009118355247854353
9,49,0.006313125968187632
9,50,0.004888538838223815
9,51,0.0052111275126387
9,52,0.00030528337400678333
9,53,0.004988779228256322
9,54,0.0013316492254939517
9,55,0.013090583865060996
9,56,0.004195940763287368
9,57,0.001389940917463393
9,58,0.004122188882922944
9,59,0.0006612035852844949
9,60,0.01691090586813909
9,61,0.006223177472437077
9,62,0.001668114462145512
9,63,0.007761719805459536
9,64,0.012192034189786385
9,65,0.010637037647028598
9,66,0.004540145353547396
9,67,0.004687170059507748
9,68,0.013827927015798597
9,69,0.0069197793838948205
9,70,0.005205348418721009
9,71,0.007353279124747232
9,72,0.0155368724272029
9,73,0.0030810123010666557
9,74,0.0020105718779753214
9,75,0.0031223748648211993
9,76,0.0074564699657292495
9,77,0.004344384886548777
9,78,0.007029979774257913
9,79,0.004229052049110164
9,80,0.00523305646250287
9,81,0.0003304354241908475
9,82,6.780317973521826e-06
9,83,0.006587446690089603
9,84,0.006330308325020677
9,85,0.004332164864606093
9,86,0.0019296839997847985
9,87,0.010297776051356802
9,88,0.004848149448524014
9,89,0.005289442525193995
9,90,0.004046435929359915
9,91,0.0015492969487895737
9,92,0.004476742720382646
9,93,0.0061288804477286326
9,94,0.003288399118968128
9,95,0.005613855945335251
9,96,0.0036390054048612334
9,97,0.0050154428625758165
9,98,0.0004788808323562678
9,99,0.006268635694877135
10,0,0.006102866450802083
10,1,0.002617625039564748
10,2,0.00881946826510135
10,3,0.007019339670462283
10,4,0.012696112255117166
10,5,0.004635057194496538
10,6,0.004673801162911447
10,7,0.003208674401029393
10,8,5.184564941494906e-05
10,9,0.011388782828417182
10,10,0.0025368754346501987
10,11,0.00024069467885696533
10,12,0.0006865552013153407
10,13,0.00283206140211615
10,14,0.006564182409580853
10,15,0.0025999505247288096
10,16,0.0031589424514090283
10,17,0.003669956151558102
10,18,0.013302901233791038
10,19,0.002818818231511353
10,20,0.00014772791923277134
10,21,0.0028614829033957365
10,22,0.000432334930888051
10,23,0.002130203455958704
10,24,0.004731029141516834
10,25,0.00928856095788906
10,26,0.00393798196551784
10,27,0.0022815138572718835
10,28,0.005473669755687882
10,29,0.004798947476594016
10,30,0.00521157746816502
10,31,0.0032923503980160744
10,32,0.002978639574569858
10,33,0.008592848962405612
10,34,0.0008812167150771361
10,35,0.007143501226834492
10,36,0.010368530745126385
10,37,0.001522750483552639
10,38,0.01582577994349715
10,39,0.0030392488307382243
10,40,0.005023243082188353
10,41,0.007035866154380955
10,42,0.005011329646128076
10,43,0.0013999197809295156
10,44,0.0047557290408885376
10,45,0.00926327782393336
10,46,0.008593855107928152
10,47,0.005762194206483722
10,48,0.009118355247854353
10,49,0.006313125968187632
10,50,0.004888538838223815
10,51,0.0052111275126387
10,52,0.00030528337400678333
10,53,0.004988779228256322
10,54,0.0013316492254939517
10,55,0.013090583865060996
10,56,0.004195940763287368
10,57,0.001389940917463393
10,58,0.004122188882922944
10,59,0.0006612035852844949
10,60,0.01691090586813909
10,61,0.006223177472437077
10,62,0.001668114462145512
10,63,0.007761719805459536
10,64,0.012192034189786385
10,65,0.010637037647028598
10,66,0.004540145353547396
10,67,0.004687170059507748
10,68,0.013827927015798597
10,69,0.0069197793838948205
10,70,0.005205348418721009
10,71,0.007353279124747232
10,72,0.0155368724272029
10,73,0.0030810123010666557
10,74,0.0020105718779753214
10,75,0.0031223748648211993
10,76,0.0074564699657292495
10,77,0.004344384886548777
10,78,0.007029979774257913
10,79,0.004229052049110164
10,80,0.00523305646250287
10,81,0.0003304354241908475
10,82,6.780317973521826e-06
10,83,0.006587446690089603
10,84,0.006330308325020677
10,85,0.004332164864606093
10,86,0.0019296839997847985
10,87,0.010297776051356802
10,88,0.004848149448524014
